number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bylevel,params_colsample_bytree,params_gamma,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_subsample,user_attrs_threshold,user_attrs_val_acc,state
359,0.7726147806792969,2026-06-24 19:04:00.995013,2026-06-24 19:04:01.384537,0 days 00:00:00.389524,0.10382688656681541,0.7999751294941567,0.7908213337613752,1.9410499442975713,0.6938942626041505,0.017543425228805167,4,49,192,0.6788831924515661,0.4000000000000001,0.798804780876494,COMPLETE
360,0.7643795869602321,2026-06-24 19:04:01.432600,2026-06-24 19:04:01.796303,0 days 00:00:00.363703,0.10341242515958778,0.7983900157464876,0.7926493682373734,1.748924141260746,0.6951065820107228,0.017879620814351002,4,50,187,0.6589517302126713,0.39000000000000007,0.8007968127490039,COMPLETE
361,0.7697132616487457,2026-06-24 19:04:01.844459,2026-06-24 19:04:02.216142,0 days 00:00:00.371683,0.07467356933508988,0.7730917654564855,0.7915041217571219,1.5994555106701274,0.6163703178216858,0.019964072814854312,4,49,219,0.675945033186735,0.35000000000000003,0.8007968127490039,COMPLETE
362,0.7676864652671105,2026-06-24 19:04:02.264141,2026-06-24 19:04:02.653623,0 days 00:00:00.389482,0.09179928393059514,0.7813386820671155,0.7990207072315219,1.9056305819961685,0.5832111667549101,0.01714964281787196,4,49,175,0.6669329603732496,0.38000000000000006,0.8027888446215139,COMPLETE
363,0.7711426864652672,2026-06-24 19:04:02.701950,2026-06-24 19:04:03.076027,0 days 00:00:00.374077,0.10643033533740187,0.7995373070965001,0.7830910841889094,1.8115991729167753,0.6644895717009993,0.018677368219451845,4,50,193,0.6914508015593758,0.38000000000000006,0.8007968127490039,COMPLETE
364,0.7590459122717188,2026-06-24 19:04:03.123406,2026-06-24 19:04:04.095684,0 days 00:00:00.972278,0.10642092418021229,0.7931157134563707,0.7666492263240012,1.907609477858092,0.6872313246473059,0.019103796279982453,4,50,202,0.7070561422399225,0.47000000000000014,0.7908366533864541,COMPLETE
365,0.7688065369516982,2026-06-24 19:04:04.145202,2026-06-24 19:04:04.506797,0 days 00:00:00.361595,0.09554207742320275,0.7999585284201289,0.7795147992868323,1.8348402492895621,0.6126180924479043,0.018275304298778626,4,49,249,0.6948735009832108,0.37000000000000005,0.8027888446215139,COMPLETE
366,0.7631848438300051,2026-06-24 19:04:04.554506,2026-06-24 19:04:04.980936,0 days 00:00:00.426430,0.10875837857165697,0.7887778939429846,0.7693256706661934,1.9581643363207024,0.5374289569661912,0.02051779989394849,4,47,412,0.6896404522864521,0.39000000000000007,0.798804780876494,COMPLETE
367,0.7656810035842294,2026-06-24 19:04:05.028801,2026-06-24 19:04:05.409929,0 days 00:00:00.381128,0.08380096244521011,0.7679391504095247,0.7845147151406447,1.6949533680858095,0.7083721342097727,0.019276800903416255,4,48,230,0.7007907373316582,0.4200000000000001,0.798804780876494,COMPLETE
368,0.7652756443079025,2026-06-24 19:04:05.458348,2026-06-24 19:04:05.823785,0 days 00:00:00.365437,0.09848500085390438,0.7997606712753064,0.7621073642233893,1.8192965632660734,0.6491187073617677,0.016784102725561096,4,50,218,0.6866166090251342,0.4200000000000001,0.8047808764940239,COMPLETE
369,0.7719854070660523,2026-06-24 19:04:05.870912,2026-06-24 19:04:06.301135,0 days 00:00:00.430223,0.11828063652170351,0.7877305447147651,0.7769172577735425,1.6100219222166912,0.5822364337861169,0.01770579135889953,4,45,196,0.6807632936673441,0.34,0.8007968127490039,COMPLETE
370,0.7501600102406554,2026-06-24 19:04:06.348805,2026-06-24 19:04:06.702014,0 days 00:00:00.353209,0.12004734980644743,0.7740231142274875,0.7731042034670264,1.6277340119575983,8.638632280049183,0.017959749324680717,4,45,198,0.6781616187555541,0.4200000000000001,0.8007968127490039,COMPLETE
371,0.7679851510496672,2026-06-24 19:04:06.749766,2026-06-24 19:04:07.130398,0 days 00:00:00.380632,0.10756047170952628,0.7908003705360827,0.7508705219668316,1.4437607862267683,0.5903272103061229,0.019225671397883965,4,45,232,0.8568868621779898,0.4300000000000001,0.8027888446215139,COMPLETE
372,0.7639528929851511,2026-06-24 19:04:07.178214,2026-06-24 19:04:07.780884,0 days 00:00:00.602670,0.07453982610909526,0.76137830851432,0.7855407087940727,1.606249505083113,0.5378536874974179,0.017642665514103564,4,46,214,0.6673124029376707,0.38000000000000006,0.796812749003984,COMPLETE
373,0.7613500597371565,2026-06-24 19:04:07.835967,2026-06-24 19:04:08.197427,0 days 00:00:00.361460,0.09115779496162871,0.7442620637461365,0.7608125179453076,1.7260338056365305,0.5734324606953173,0.016515417111234627,4,44,196,0.6511494771500177,0.4200000000000001,0.8047808764940239,COMPLETE
374,0.7696492575524834,2026-06-24 19:04:08.246744,2026-06-24 19:04:08.599430,0 days 00:00:00.352686,0.12053132460928805,0.7804779720191544,0.7995878279475773,1.600529358516534,0.6293395647363543,0.02070767264517133,4,46,241,0.6814503865217287,0.33,0.8027888446215139,COMPLETE
375,0.7581925243215566,2026-06-24 19:04:08.647570,2026-06-24 19:04:08.986424,0 days 00:00:00.338854,0.10245149032863439,0.7707407778505322,0.7739093182009456,1.7557990588800632,6.2893108887808715,0.018237272734357303,4,43,208,0.711475391167512,0.37000000000000005,0.8027888446215139,COMPLETE
376,0.7683478409284861,2026-06-24 19:04:09.033802,2026-06-24 19:04:09.394278,0 days 00:00:00.360476,0.08480357851465994,0.7999918890634617,0.7824669023086511,1.8380850052906759,0.5726453260448578,0.016502941135193887,4,44,163,0.6944512824164002,0.37000000000000005,0.8047808764940239,COMPLETE
377,0.7727641235705751,2026-06-24 19:04:09.443349,2026-06-24 19:04:09.839199,0 days 00:00:00.395850,0.11310226564825282,0.7850153738106189,0.7888864456023486,1.482022058985816,0.6635700880865337,0.017151209430925195,4,47,227,0.6748061495362004,0.38000000000000006,0.8007968127490039,COMPLETE
378,0.7709080047789726,2026-06-24 19:04:09.887715,2026-06-24 19:04:10.297437,0 days 00:00:00.409722,0.123054219667465,0.7853175676514831,0.7909458267700048,1.4676079631749677,0.6780669832358434,0.015731170987054455,4,45,247,0.6810578021359559,0.39000000000000007,0.8007968127490039,COMPLETE
379,0.7712280252602833,2026-06-24 19:04:10.347676,2026-06-24 19:04:10.748369,0 days 00:00:00.400693,0.10955599345061637,0.7876860954858032,0.7906718477167284,1.539653526498725,0.531403018135451,0.017154406646259824,4,46,268,0.6753016261551235,0.38000000000000006,0.8027888446215139,COMPLETE
380,0.7588325652841782,2026-06-24 19:04:10.797578,2026-06-24 19:04:11.375421,0 days 00:00:00.577843,0.11382587064790638,0.4666229910563468,0.7725442487775978,1.4482258817122267,0.5151202993371572,0.01727893891284536,4,46,288,0.6742252420850182,0.5300000000000002,0.7908366533864541,COMPLETE
381,0.772230756101724,2026-06-24 19:04:11.422881,2026-06-24 19:04:11.805447,0 days 00:00:00.382566,0.11242491556481436,0.791102071114818,0.7903682025128066,1.5600365274340797,0.548669213618863,0.019405875099119153,4,45,267,0.673842135197088,0.35000000000000003,0.798804780876494,COMPLETE
382,0.765851681174262,2026-06-24 19:04:11.849732,2026-06-24 19:04:12.244037,0 days 00:00:00.394305,0.10657130363337396,0.7908195546388679,0.7912556388233699,1.5696160204376566,0.5062270115470159,0.02013174567235598,4,43,266,0.6609432451403301,0.4100000000000001,0.798804780876494,COMPLETE
383,0.769478579962451,2026-06-24 19:04:12.294990,2026-06-24 19:04:12.704675,0 days 00:00:00.409685,0.11236034296990724,0.7914407727779985,0.7882420140300106,1.4971247253435522,0.5393913922211675,0.019634444015328666,4,44,303,0.6711269437116817,0.33,0.798804780876494,COMPLETE
384,0.7698412698412699,2026-06-24 19:04:12.751983,2026-06-24 19:04:13.139589,0 days 00:00:00.387606,0.12604952017320467,0.7821225361058526,0.7993135859968865,1.3889939496545567,0.5497259617666015,0.018779525176387615,4,44,274,0.6616688445188184,0.38000000000000006,0.8027888446215139,COMPLETE
385,0.7656063321385902,2026-06-24 19:04:13.187161,2026-06-24 19:04:13.590547,0 days 00:00:00.403386,0.09890480851110904,0.792792927567097,0.7649958960963229,1.2355753684982673,0.577560352314177,0.017389931215186706,4,45,266,0.6748393905549717,0.4100000000000001,0.8047808764940239,COMPLETE
386,0.7723587642942482,2026-06-24 19:04:13.638645,2026-06-24 19:04:14.015906,0 days 00:00:00.377261,0.10919056914107388,0.7996814037841288,0.7835872324591948,1.3145774963306565,0.5379888685905625,0.018983991283477778,4,45,238,0.6789834573760521,0.4000000000000001,0.8007968127490039,COMPLETE
387,0.7697132616487454,2026-06-24 19:04:14.063947,2026-06-24 19:04:14.448856,0 days 00:00:00.384909,0.11437557910493719,0.7824698367150896,0.7998452089216207,1.2900935725790923,0.5100260138873566,0.02064600619096831,4,45,270,0.6536911114814422,0.34,0.8027888446215139,COMPLETE
388,0.7626301416623997,2026-06-24 19:04:14.500087,2026-06-24 19:04:15.026490,0 days 00:00:00.526403,0.09345963629199142,0.7275053682530449,0.7736951770042755,1.3505258718322506,4.9845779743073955,0.016659316711856838,4,44,278,0.6676425248087035,0.4000000000000001,0.796812749003984,COMPLETE
389,0.7651903055128861,2026-06-24 19:04:15.073941,2026-06-24 19:04:15.463536,0 days 00:00:00.389595,0.13022761705047892,0.7631032627503137,0.7551671944534107,1.335700042218734,0.5463475093663362,0.01916198455131052,4,45,252,0.6786814066478601,0.4300000000000001,0.8047808764940239,COMPLETE
390,0.7689452124935996,2026-06-24 19:04:15.511655,2026-06-24 19:04:15.905746,0 days 00:00:00.394091,0.10332957331562304,0.7999523401491212,0.7855595445538164,1.2227976957486701,0.538188411858373,0.016377872999006154,4,46,260,0.6730777425580959,0.38000000000000006,0.8007968127490039,COMPLETE
391,0.7651476361153781,2026-06-24 19:04:15.957217,2026-06-24 19:04:16.396888,0 days 00:00:00.439671,0.12279184345530954,0.7797970051327769,0.7679182952365465,1.339929918208323,0.5951416809428162,0.017749293343957886,4,42,233,0.6628892568536411,0.4300000000000001,0.8047808764940239,COMPLETE
392,0.7691798941798942,2026-06-24 19:04:16.448006,2026-06-24 19:04:16.837392,0 days 00:00:00.389386,0.09194846991991326,0.789788722252784,0.7782158454820283,1.466618264231504,0.5063153922771778,0.01744178593156062,4,44,256,0.681572240460934,0.4000000000000001,0.8007968127490039,COMPLETE
393,0.7703106332138591,2026-06-24 19:04:16.884494,2026-06-24 19:04:17.266035,0 days 00:00:00.381541,0.11319146114239609,0.775362295311712,0.7883766001085376,1.578788263626037,0.5745074335807531,0.015546495346579455,4,45,244,0.6717085156288887,0.37000000000000005,0.8027888446215139,COMPLETE
394,0.7676224611708483,2026-06-24 19:04:17.315213,2026-06-24 19:04:17.780447,0 days 00:00:00.465234,0.0982924798216686,0.7873039941859459,0.7456004160154831,1.514840945118383,0.5597441054492498,0.018501895540113115,4,46,297,0.6850316094524042,0.34,0.8027888446215139,COMPLETE
395,0.7642729134664619,2026-06-24 19:04:17.828848,2026-06-24 19:04:18.208408,0 days 00:00:00.379560,0.11116228128908849,0.7603301566824376,0.7625910754134664,1.377413966067289,0.6023581028419628,0.0163718451341233,4,46,278,0.6778515433263016,0.4000000000000001,0.8067729083665338,COMPLETE
396,0.7699479433350401,2026-06-24 19:04:18.257236,2026-06-24 19:04:18.633118,0 days 00:00:00.375882,0.08183799618162842,0.7695534408057991,0.7748280973864816,1.4871430131071843,0.5024393399648988,0.02078482210858594,4,47,253,0.65696750032757,0.4100000000000001,0.798804780876494,COMPLETE
397,0.7661290322580645,2026-06-24 19:04:18.682450,2026-06-24 19:04:19.075966,0 days 00:00:00.393516,0.13074460581879127,0.7810865104259982,0.7894681283210613,1.6645860345542385,0.5891258979097066,0.0172721219578062,4,45,233,0.6657915064531917,0.35000000000000003,0.8007968127490039,COMPLETE
398,0.7506827103601298,2026-06-24 19:04:19.124382,2026-06-24 19:04:19.480626,0 days 00:00:00.356244,0.09006645469475866,0.7892717701395616,0.7801906333043648,1.5678381461483544,10.948661865266262,0.01951940785067491,4,43,286,0.689878469037008,0.38000000000000006,0.796812749003984,COMPLETE
399,0.7656063321385902,2026-06-24 19:04:19.529034,2026-06-24 19:04:19.932539,0 days 00:00:00.403505,0.101218726562935,0.7495520666725619,0.7997201598701457,1.6979380903661025,0.5395298707708658,0.01589235258582181,4,46,226,0.677718120184247,0.4000000000000001,0.8047808764940239,COMPLETE
400,0.76471027479092,2026-06-24 19:04:19.985689,2026-06-24 19:04:20.371692,0 days 00:00:00.386003,0.07386965991281001,0.7747653250788797,0.7671453112064658,1.658128335118115,0.6180742673584438,0.01798576861341031,4,47,140,0.6707205003798489,0.4100000000000001,0.8047808764940239,COMPLETE
401,0.7706199863457929,2026-06-24 19:04:20.419479,2026-06-24 19:04:20.807278,0 days 00:00:00.387799,0.12139888150081718,0.7928736184774418,0.7904713397674682,1.4137076936999706,0.5656935342772933,0.01694992347860646,4,45,242,0.6848759135361366,0.34,0.8027888446215139,COMPLETE
402,0.7642302440689537,2026-06-24 19:04:20.855082,2026-06-24 19:04:21.234631,0 days 00:00:00.379549,0.10941175642486704,0.7994787629642167,0.757019227273892,1.5301144678155145,0.608309559385525,0.015239513244118113,4,47,260,0.6971149569425578,0.4100000000000001,0.8027888446215139,COMPLETE
403,0.7712280252602834,2026-06-24 19:04:21.282148,2026-06-24 19:04:21.660414,0 days 00:00:00.378266,0.0915030363166754,0.7636003869063643,0.7759785947736405,1.2787679822790996,0.7179904762893224,0.018766943549176407,4,43,225,0.678447276494423,0.4200000000000001,0.8007968127490039,COMPLETE
404,0.7588218979348011,2026-06-24 19:04:21.709681,2026-06-24 19:04:22.063043,0 days 00:00:00.353362,0.09836372990769182,0.758098349242963,0.7718189567212201,1.1832728736745555,0.7291934358524036,0.007360495830908782,4,43,351,0.646465853686156,0.35000000000000003,0.8047808764940239,COMPLETE
405,0.7625234681686295,2026-06-24 19:04:22.111472,2026-06-24 19:04:22.491370,0 days 00:00:00.379898,0.1303259739876545,0.7398503969377787,0.7828294587390175,1.269054305077475,0.7155804201577461,0.0195141989844933,4,42,237,0.659940294009058,0.4200000000000001,0.8027888446215139,COMPLETE
406,0.763547533708824,2026-06-24 19:04:22.539306,2026-06-24 19:04:22.979394,0 days 00:00:00.440088,0.1135712472254777,0.7665980784798823,0.7710352250692654,1.1207793445387868,0.6749539675511798,0.018618869073281273,4,38,225,0.6875532118173738,0.4000000000000001,0.8007968127490039,COMPLETE
407,0.7649982932240997,2026-06-24 19:04:23.030581,2026-06-24 19:04:23.413803,0 days 00:00:00.383222,0.08865015763435924,0.7820530195012494,0.7558702248044005,1.3676442626783087,0.7242766325505516,0.020708302315524053,4,44,255,0.6710551423769934,0.46000000000000013,0.8027888446215139,COMPLETE
408,0.7690305512886157,2026-06-24 19:04:23.463033,2026-06-24 19:04:23.808070,0 days 00:00:00.345037,0.10098521516399094,0.7556063592856969,0.7916164499042189,1.17166960446673,0.6223389478265964,0.01728540973335565,4,42,174,0.6812653355324898,0.4100000000000001,0.8027888446215139,COMPLETE
409,0.768710530807305,2026-06-24 19:04:23.856070,2026-06-24 19:04:24.199671,0 days 00:00:00.343601,0.07893636308884489,0.7641261581378193,0.7829208518289548,1.326257298982177,0.6612583677269079,0.018510078220141717,4,44,223,0.6947837554765178,0.4200000000000001,0.798804780876494,COMPLETE
410,0.7685611879160266,2026-06-24 19:04:24.251684,2026-06-24 19:04:24.592169,0 days 00:00:00.340485,0.11883405675425128,0.7899287148467012,0.7668395199608765,1.6336341556431908,0.5435851696411999,0.02132740453024361,4,41,158,0.6755111298851334,0.4300000000000001,0.8027888446215139,COMPLETE
411,0.7648489503328213,2026-06-24 19:04:24.641496,2026-06-24 19:04:25.114648,0 days 00:00:00.473152,0.09538883856070315,0.7716314624677352,0.7779037272810779,1.4621207044641509,0.6151234419668652,0.01966947190118126,4,40,192,0.6665276035210904,0.39000000000000007,0.8027888446215139,COMPLETE
412,0.76194743130227,2026-06-24 19:04:25.163197,2026-06-24 19:04:25.533838,0 days 00:00:00.370641,0.1088791236368652,0.7998468716202418,0.7928766222110922,1.7182935647929793,0.7045729650094037,0.016399085183583982,4,46,244,0.7027741678976522,0.39000000000000007,0.8007968127490039,COMPLETE
413,0.7660223587642943,2026-06-24 19:04:25.585414,2026-06-24 19:04:25.965457,0 days 00:00:00.380043,0.13584165796671296,0.7780821926789525,0.7616753881124344,1.5367494436672544,0.7485126020996657,0.017742177566160595,4,47,178,0.6856429349327371,0.4200000000000001,0.8047808764940239,COMPLETE
414,0.7673664447857996,2026-06-24 19:04:26.015742,2026-06-24 19:04:26.391031,0 days 00:00:00.375289,0.08230614907373533,0.7500274379282608,0.7748271037689841,1.2392538052345976,0.6425896039896425,0.01645261298982348,4,43,207,0.6765515486149761,0.4300000000000001,0.8007968127490039,COMPLETE
415,0.7526881720430109,2026-06-24 19:04:26.439438,2026-06-24 19:04:27.093981,0 days 00:00:00.654543,0.09224676259955968,0.7822600228815534,0.7355052295161824,1.6723136253070456,0.5908037432964902,0.018841816226779964,2,45,233,0.6630108083096257,0.46000000000000013,0.7948207171314741,COMPLETE
416,0.7641662399726916,2026-06-24 19:04:27.144086,2026-06-24 19:04:27.874124,0 days 00:00:00.730038,0.10507230299644671,0.7892257260991791,0.7860291966296182,1.9031503318773229,0.5413758417081449,0.015671797809046692,4,49,277,0.6905439790696056,0.4300000000000001,0.798804780876494,COMPLETE
417,0.7692865676736643,2026-06-24 19:04:27.923461,2026-06-24 19:04:28.283906,0 days 00:00:00.360445,0.12043622953025455,0.7672171923370346,0.7993126303914155,1.079732569070012,0.6728887236158333,0.01727061329890308,4,48,196,0.6788194579219691,0.4300000000000001,0.8047808764940239,COMPLETE
418,0.7709933435739889,2026-06-24 19:04:28.333548,2026-06-24 19:04:28.810737,0 days 00:00:00.477189,0.07196922631687055,0.7831183703915443,0.749831004001449,1.579430934276695,0.5754697877240764,0.018181868591414678,4,46,224,0.6710774961830185,0.34,0.8027888446215139,COMPLETE
419,0.7696705922512374,2026-06-24 19:04:28.859931,2026-06-24 19:04:29.242633,0 days 00:00:00.382702,0.08878688107770347,0.792146178258112,0.7835328782919501,1.7302179626318261,0.5018578724494472,0.015909923425898333,4,48,206,0.685310393946455,0.38000000000000006,0.8007968127490039,COMPLETE
420,0.7585552142003755,2026-06-24 19:04:29.290826,2026-06-24 19:04:29.676723,0 days 00:00:00.385897,0.10364562926589187,0.694913084269132,0.7705139661327112,1.4390713123205388,0.6194114320362646,0.01980322674441901,4,49,314,0.6956638044777356,0.4000000000000001,0.798804780876494,COMPLETE
421,0.7648062809353132,2026-06-24 19:04:29.723980,2026-06-24 19:04:30.102343,0 days 00:00:00.378363,0.12961694399216886,0.7999990411769019,0.7777267851692348,1.8136148780687231,0.7399954669374297,0.01695744073736022,4,47,151,0.6530536863078508,0.4000000000000001,0.8027888446215139,COMPLETE
422,0.7635048643113158,2026-06-24 19:04:30.149605,2026-06-24 19:04:30.737278,0 days 00:00:00.587673,0.11090677989751002,0.7096795616022469,0.7914696709527587,1.9575463630705974,0.6740919695725264,0.021304393411331335,4,45,251,0.6671786392066443,0.4200000000000001,0.796812749003984,COMPLETE
423,0.7632061785287592,2026-06-24 19:04:30.786117,2026-06-24 19:04:31.517991,0 days 00:00:00.731874,0.0958552071134145,0.7590764342132461,0.7623510489096754,1.638226820046715,0.5698432924905104,0.01501740399176664,4,48,181,0.6812964918472763,0.47000000000000014,0.798804780876494,COMPLETE
424,0.7679211469534051,2026-06-24 19:04:31.567191,2026-06-24 19:04:31.909997,0 days 00:00:00.342806,0.07938856910137758,0.7734460137407483,0.799989123358238,1.2971633831096203,0.634080645741497,0.017743889467314526,4,49,221,0.6740913186089995,0.4400000000000001,0.8047808764940239,COMPLETE
425,0.7661717016555726,2026-06-24 19:04:31.957144,2026-06-24 19:04:32.298692,0 days 00:00:00.341548,0.1233068310967582,0.7463712621572914,0.7839271980115148,1.7913046269816766,0.7018465554158381,0.019043430245800175,4,46,168,0.6919466305727132,0.4000000000000001,0.8007968127490039,COMPLETE
426,0.7730201399556238,2026-06-24 19:04:32.345509,2026-06-24 19:04:32.761418,0 days 00:00:00.415909,0.1399764084419524,0.778708665150694,0.7717510948201994,1.9067228290633282,0.5474490270076192,0.01644683709702152,5,47,266,0.5370788743796786,0.4200000000000001,0.8007968127490039,COMPLETE
427,0.7557603686635945,2026-06-24 19:04:32.809543,2026-06-24 19:04:33.194507,0 days 00:00:00.384964,0.13358989974439378,0.7644478890331798,0.7562605326359342,1.8896931793240268,0.5295221736056875,0.016407404902274797,5,44,267,0.5067865655723075,0.39000000000000007,0.8007968127490039,COMPLETE
428,0.7622887864823349,2026-06-24 19:04:33.241780,2026-06-24 19:04:33.682247,0 days 00:00:00.440467,0.1359128806248456,0.7753269393637793,0.7697018661071481,2.0010409352887084,0.6083677770582416,0.0152906677846259,5,47,286,0.5703332785702062,0.37000000000000005,0.796812749003984,COMPLETE
429,0.7654676565966889,2026-06-24 19:04:33.730878,2026-06-24 19:04:34.194422,0 days 00:00:00.463544,0.11676494733646567,0.7530924936656901,0.7448096068692425,1.896888785253762,0.7562628134890071,0.016400780744837,5,33,270,0.8433029190039704,0.4100000000000001,0.8007968127490039,COMPLETE
430,0.7681558286396996,2026-06-24 19:04:34.241433,2026-06-24 19:04:34.831761,0 days 00:00:00.590328,0.10224099632216982,0.7345732651099475,0.7875965247436478,1.7613681743496663,0.50206150622391,0.01711978041591837,3,46,238,0.6585869591514202,0.5000000000000002,0.8027888446215139,COMPLETE
431,0.7671424304488821,2026-06-24 19:04:34.879119,2026-06-24 19:04:35.282623,0 days 00:00:00.403504,0.14274021686670757,0.7682488016569431,0.7738286859308912,2.052349620981882,0.6521260509924937,0.015610526699416316,5,47,530,0.6663590358108451,0.4300000000000001,0.8047808764940239,COMPLETE
432,0.7585765488991296,2026-06-24 19:04:35.330821,2026-06-24 19:04:36.032500,0 days 00:00:00.701679,0.08742637171598693,0.7823576864819823,0.7631139420889985,1.699612179884276,0.5714636327686652,0.017917471016415006,5,45,260,0.5774358003630412,0.4100000000000001,0.796812749003984,COMPLETE
433,0.7606886840757808,2026-06-24 19:04:36.082915,2026-06-24 19:04:36.439618,0 days 00:00:00.356703,0.11374914871191966,0.7561636873612536,0.781648216644225,1.9352479505527342,0.5365664201277716,0.01591465332608524,5,43,244,0.560805532323514,0.36000000000000004,0.798804780876494,COMPLETE
434,0.7633661887694146,2026-06-24 19:04:36.486617,2026-06-24 19:04:36.793646,0 days 00:00:00.307029,0.09483779199167153,0.7903690868536806,0.7892492547933863,1.8305683051367045,0.6124130706496929,0.017142437360929803,3,49,188,0.5292890414270852,0.4300000000000001,0.8067729083665338,COMPLETE
435,0.7640382317801673,2026-06-24 19:04:36.841000,2026-06-24 19:04:37.429863,0 days 00:00:00.588863,0.1046124232774357,0.776349628904653,0.7734249542804323,1.5914213063852198,0.6994106816077431,0.015202651730851615,2,46,208,0.8078289586360872,0.48000000000000015,0.798804780876494,COMPLETE
436,0.7661503669568186,2026-06-24 19:04:37.476415,2026-06-24 19:04:38.068876,0 days 00:00:00.592461,0.08851330093463372,0.7660372912015494,0.761959651806123,1.9935139882672839,0.6376441862475029,0.017952692261811374,5,16,317,0.7228732913973355,0.5600000000000003,0.7928286852589641,COMPLETE
437,0.7582565284178187,2026-06-24 19:04:38.118059,2026-06-24 19:04:38.509526,0 days 00:00:00.391467,0.11998227635041138,0.7834561880729268,0.3717034739073345,1.7227786967237428,0.5812958313653357,0.016375720495115306,5,47,289,0.6820575024193627,0.4200000000000001,0.7948207171314741,COMPLETE
438,0.7649982932240997,2026-06-24 19:04:38.557378,2026-06-24 19:04:39.079738,0 days 00:00:00.522360,0.10087792978945521,0.7413861811778537,0.7913130021551146,1.5225861406550742,0.6806502627859332,0.014742063875030447,3,50,226,0.5171432303562489,0.46000000000000013,0.8007968127490039,COMPLETE
439,0.7649129544290836,2026-06-24 19:04:39.127988,2026-06-24 19:04:39.542713,0 days 00:00:00.414725,0.13737984914180165,0.7996986563729699,0.7785444423894808,1.8399955022551648,0.7421478928635487,0.018499086812944973,4,48,248,0.6010216024639277,0.4000000000000001,0.8007968127490039,COMPLETE
440,0.7484532343403312,2026-06-24 19:04:39.590552,2026-06-24 19:04:39.921724,0 days 00:00:00.331172,0.11081108439671968,0.7882048380374792,0.7682954546659828,1.6545274574871778,14.338100665175515,0.01676764902879602,4,41,200,0.673894332162047,0.4500000000000001,0.7888446215139442,COMPLETE
441,0.7668010752688172,2026-06-24 19:04:39.968783,2026-06-24 19:04:40.295682,0 days 00:00:00.326899,0.08358119992344594,0.7736148518930726,0.7526360209257194,1.776927148803325,0.6035080915050272,0.015678494245260778,3,44,216,0.6863777653602614,0.4000000000000001,0.8027888446215139,COMPLETE
442,0.765958354668032,2026-06-24 19:04:40.344926,2026-06-24 19:04:40.786932,0 days 00:00:00.442006,0.09598517556197965,0.7661068141875096,0.7174071454562854,1.9644369717034849,0.53794957353949,0.019210041945036015,4,49,189,0.6773747271042357,0.35000000000000003,0.798804780876494,COMPLETE
443,0.7673237753882916,2026-06-24 19:04:40.833918,2026-06-24 19:04:41.214061,0 days 00:00:00.380143,0.12474361871288549,0.7808511348775597,0.781989342459617,1.5740473732023321,0.6509878917290098,0.016906309947544617,4,45,262,0.5949772207565234,0.36000000000000004,0.8007968127490039,COMPLETE
444,0.767121095750128,2026-06-24 19:04:41.261652,2026-06-24 19:04:41.644794,0 days 00:00:00.383142,0.14725985303765465,0.7577410564672485,0.7926647930759216,1.888125723976964,0.5611428441806434,0.014810177305369744,4,48,162,0.6517333080563342,0.37000000000000005,0.798804780876494,COMPLETE
445,0.7694572452636969,2026-06-24 19:04:41.693169,2026-06-24 19:04:42.076519,0 days 00:00:00.383350,0.11094692293826391,0.7915151818350716,0.774601248712045,1.4408188935527273,0.7065663912004057,0.018126962158843275,4,50,235,0.6607827444214686,0.36000000000000004,0.8027888446215139,COMPLETE
446,0.7609020310633214,2026-06-24 19:04:42.123859,2026-06-24 19:04:42.813360,0 days 00:00:00.689501,0.09235004531873292,0.7758128301327164,0.7654266600697479,2.0387541781202545,0.7804478466895982,0.015991415006610776,4,47,175,0.6134845907763946,0.46000000000000013,0.796812749003984,COMPLETE
447,0.7606673493770268,2026-06-24 19:04:42.860727,2026-06-24 19:04:43.226840,0 days 00:00:00.366113,0.07868458215238991,0.7492469772175729,0.7925157809420565,1.7043881066883166,0.6162612115144909,0.01753083680838699,4,49,556,0.520560384614972,0.4100000000000001,0.798804780876494,COMPLETE
448,0.7691585594811401,2026-06-24 19:04:43.274601,2026-06-24 19:04:43.662521,0 days 00:00:00.387920,0.10499302632205211,0.7894094437624117,0.7803369831737683,1.8071976309818727,0.6622272306271437,0.019990773536684773,4,46,201,0.7008999278666738,0.39000000000000007,0.8007968127490039,COMPLETE
449,0.7643155828639701,2026-06-24 19:04:43.710519,2026-06-24 19:04:44.091221,0 days 00:00:00.380702,0.12436873518684848,0.7632127947285449,0.7999530571731638,1.6384762469675962,0.5309298629234223,0.014936690412581147,4,47,220,0.6697839054480269,0.4200000000000001,0.8047808764940239,COMPLETE
450,0.7595152756443079,2026-06-24 19:04:44.140130,2026-06-24 19:04:44.749729,0 days 00:00:00.609599,0.0988752212153583,0.7808857201774834,0.7843743544779833,1.8914679662100002,0.5889089657977448,0.01883872003702167,4,50,275,0.8274547699260353,0.46000000000000013,0.798804780876494,COMPLETE
451,0.7639955623826591,2026-06-24 19:04:44.798315,2026-06-24 19:04:45.136526,0 days 00:00:00.338211,0.08785193323696375,0.7999856353984073,0.7563048001702852,1.5191979371760378,0.7344369167801464,0.016270297773535725,4,48,188,0.6818708878332533,0.4000000000000001,0.8027888446215139,COMPLETE
